id,productId,customerId,timestamp
4029,2,1345,"2023-02-22T06:44:47.519Z"
4030,9,1045,"2023-07-15T17:03:41.250Z"
4031,1,1182,"2022-08-26T20:51:40.081Z"
4032,16,540,"2023-07-19T00:19:17.406Z"
4033,16,690,"2022-07-30T00:34:13.907Z"
4034,13,334,"2022-09-12T05:40:54.495Z"
4035,17,1680,"2023-03-23T17:06:48.222Z"
4036,17,1537,"2022-01-15T00:01:12.621Z"
4037,13,199,"2023-03-29T13:10:59.456Z"
4038,10,1119,"2022-04-10T05:26:50.714Z"
4039,7,1820,"2022-12-18T04:17:36.992Z"
4040,4,69,"2022-01-08T20:42:16.422Z"
4041,13,891,"2022-04-16T10:34:27.664Z"
4042,2,107,"2023-06-28T21:15:33.644Z"
4043,14,72,"2023-06-24T00:58:53.013Z"
4044,14,1257,"2023-03-28T01:04:50.974Z"
4045,13,1788,"2022-02-21T18:21:04.326Z"
4046,9,1355,"2022-02-18T23:06:13.856Z"
4047,18,1302,"2023-04-03T11:33:08.557Z"
4048,18,885,"2022-09-04T08:03:37.608Z"
4049,5,401,"2022-11-04T21:17:44.511Z"
4050,19,866,"2023-02-08T01:52:30.225Z"
4051,14,608,"2022-11-28T02:12:07.004Z"
4052,13,34,"2023-06-21T04:10:58.412Z"
4053,8,230,"2023-04-27T12:55:54.578Z"
4054,15,1179,"2022-07-01T18:06:18.819Z"
4055,1,494,"2023-05-23T05:21:03.991Z"
4056,13,894,"2022-12-07T19:59:03.489Z"
4057,7,1204,"2022-10-09T01:10:57.101Z"
4058,5,733,"2023-07-24T07:33:45.598Z"
4059,13,1666,"2022-05-21T17:48:49.138Z"
4060,15,1284,"2022-09-22T10:00:36.698Z"
4061,6,1384,"2022-05-03T15:32:09.132Z"
4062,13,1860,"2022-01-29T16:13:34.997Z"
4063,20,1733,"2023-02-26T04:33:11.272Z"
4064,17,1393,"2022-01-22T18:48:20.115Z"
4065,6,1938,"2022-09-05T20:18:56.445Z"
4066,15,1639,"2022-05-03T19:58:33.659Z"
4067,2,1811,"2023-03-24T11:50:27.591Z"
4068,15,437,"2023-03-22T17:09:59.992Z"
4069,3,713,"2023-03-24T03:23:24.962Z"
4070,14,245,"2023-05-04T17:01:20.956Z"
4071,7,1923,"2022-07-10T04:11:11.024Z"
4072,4,346,"2022-02-06T19:21:22.687Z"
4073,20,1355,"2022-02-14T03:26:25.064Z"
4074,4,139,"2022-04-07T06:07:08.541Z"
4075,5,555,"2022-04-08T04:57:44.029Z"
4076,10,733,"2023-06-17T17:27:06.462Z"
4077,13,1304,"2022-09-17T19:12:15.508Z"
4078,18,373,"2023-06-25T23:15:44.636Z"
4079,9,114,"2023-01-27T16:44:59.964Z"
4080,2,1092,"2023-03-05T21:44:59.112Z"
4081,12,438,"2022-09-08T05:00:53.389Z"
4082,15,1784,"2022-01-13T06:00:59.836Z"
4083,20,603,"2023-03-23T14:06:28.213Z"
4084,6,986,"2023-03-20T05:26:31.682Z"
4085,6,870,"2022-09-12T05:06:38.181Z"
4086,6,1889,"2023-05-28T12:49:29.707Z"
4087,12,259,"2022-05-11T12:35:56.555Z"
4088,16,309,"2022-08-19T02:18:02.178Z"
4089,6,1049,"2022-06-11T06:57:40.707Z"
4090,14,928,"2022-02-20T16:58:14.310Z"
4091,18,1220,"2022-06-13T16:48:38.668Z"
4092,13,1121,"2023-02-10T02:14:27.121Z"
4093,2,89,"2022-05-16T22:42:14.209Z"
4094,18,1000,"2022-08-23T11:05:40.916Z"
4095,3,1276,"2022-03-20T00:26:42.975Z"
4096,20,788,"2023-02-07T21:48:42.489Z"
4097,20,449,"2022-01-31T04:07:05.335Z"
4098,20,1498,"2022-11-03T19:57:19.614Z"
4099,13,243,"2022-10-28T06:52:19.587Z"
4100,4,1573,"2022-07-23T21:23:02.344Z"
4101,20,1615,"2023-07-22T03:53:57.285Z"
4102,3,244,"2022-02-12T02:10:12.257Z"
4103,9,1966,"2023-01-04T00:15:20.670Z"
4104,1,128,"2022-07-25T23:51:19.942Z"
4105,3,457,"2023-05-28T09:31:33.510Z"
4106,6,1107,"2022-09-28T00:13:23.084Z"
4107,15,159,"2023-01-05T16:42:27.172Z"
4108,14,1303,"2023-03-01T22:02:14.246Z"
4109,6,32,"2022-05-03T19:52:18.127Z"
4110,12,802,"2023-03-12T18:04:16.244Z"
4111,5,74,"2022-08-24T10:23:07.735Z"
4112,19,693,"2023-03-15T06:53:58.745Z"
4113,6,564,"2022-08-09T22:50:29.611Z"
4114,15,1948,"2022-01-30T16:17:53.238Z"
4115,15,1240,"2023-04-02T03:25:52.996Z"
4116,13,939,"2023-02-13T11:05:02.485Z"
4117,15,1065,"2023-01-06T04:37:25.189Z"
4118,5,1896,"2023-04-19T03:05:18.530Z"
4119,7,1771,"2023-04-21T06:51:08.987Z"
4120,2,909,"2023-04-04T00:18:59.291Z"
4121,13,921,"2022-07-15T18:37:11.804Z"
4122,10,3,"2023-03-28T02:17:05.924Z"
4123,10,1280,"2023-07-11T06:32:00.769Z"
4124,9,694,"2022-12-16T02:36:21.973Z"
4125,5,1086,"2022-06-09T15:54:04.646Z"
4126,17,145,"2022-03-25T17:10:32.611Z"
4127,13,1078,"2022-08-01T20:07:51.238Z"
4128,13,539,"2023-01-16T22:17:16.494Z"
4129,8,1792,"2023-07-05T23:46:27.536Z"
4130,8,631,"2022-10-29T08:20:05.891Z"
4131,5,184,"2022-04-14T06:21:09.776Z"
4132,8,367,"2022-07-28T13:47:11.609Z"
4133,14,1675,"2022-11-19T22:16:20.581Z"
4134,15,1714,"2022-10-11T15:07:52.129Z"
4135,2,1249,"2022-09-25T13:18:06.804Z"
4136,9,153,"2023-05-14T07:38:33.309Z"
4137,20,1974,"2023-06-04T02:17:27.939Z"
4138,4,1893,"2022-09-20T19:55:54.622Z"
4139,1,1576,"2023-04-22T04:36:07.479Z"
4140,9,872,"2023-01-24T10:50:41.820Z"
4141,13,472,"2023-07-02T03:28:38.285Z"
4142,18,642,"2022-05-03T22:21:56.221Z"
4143,17,1076,"2022-01-08T02:50:43.597Z"
4144,20,1292,"2022-08-05T15:39:56.941Z"
4145,11,1069,"2022-04-26T15:13:16.890Z"
4146,12,1190,"2022-03-25T07:03:17.861Z"
4147,11,251,"2022-07-10T08:16:14.626Z"
4148,4,226,"2022-12-31T15:16:40.084Z"
4149,17,140,"2022-06-21T17:42:46.585Z"
4150,8,1654,"2022-06-09T08:11:44.052Z"
4151,3,1400,"2022-03-31T12:48:05.855Z"
4152,4,613,"2022-03-16T11:41:59.162Z"
4153,18,806,"2022-05-25T14:58:42.453Z"
4154,11,1819,"2023-06-23T10:11:06.751Z"
4155,5,1403,"2023-01-29T19:52:42.037Z"
4156,18,72,"2022-01-10T17:02:38.443Z"
4157,17,1268,"2023-07-19T21:48:24.776Z"
4158,10,412,"2022-01-01T04:36:30.219Z"
4159,6,1496,"2022-11-18T18:40:42.788Z"
4160,1,1881,"2022-02-09T01:53:43.906Z"
4161,11,1237,"2022-03-06T22:04:23.465Z"
4162,17,1849,"2022-10-07T22:40:35.149Z"
4163,4,1668,"2022-12-30T22:16:54.430Z"
4164,1,1520,"2022-08-18T08:30:19.903Z"
4165,17,1310,"2022-01-17T14:04:23.809Z"
4166,8,899,"2023-03-22T10:17:31.977Z"
4167,17,1739,"2023-06-08T01:30:11.795Z"
4168,18,1035,"2022-06-08T16:02:13.440Z"
4169,7,1359,"2023-03-15T04:16:54.510Z"
4170,7,298,"2022-06-05T16:10:38.000Z"
4171,9,1050,"2022-12-03T20:41:01.616Z"
4172,11,1716,"2022-06-22T06:11:06.128Z"
4173,16,1529,"2022-05-10T20:30:35.885Z"
4174,3,544,"2023-05-28T20:19:06.058Z"
4175,17,738,"2022-05-28T14:23:14.637Z"
4176,19,1879,"2023-03-17T12:12:14.227Z"
4177,4,1466,"2023-03-19T14:45:34.379Z"
4178,6,241,"2022-07-21T19:18:51.084Z"
4179,9,451,"2023-03-01T06:35:08.748Z"
4180,7,1537,"2023-03-04T11:31:54.690Z"
4181,8,754,"2022-11-27T08:23:33.008Z"
4182,3,1303,"2022-10-18T10:16:02.544Z"
4183,3,1059,"2022-11-02T13:05:02.458Z"
4184,6,218,"2022-12-30T05:59:33.050Z"
4185,14,1365,"2022-06-08T16:10:12.863Z"
4186,8,1796,"2023-03-18T03:59:04.195Z"
4187,18,381,"2023-05-22T08:10:51.200Z"
4188,2,1209,"2022-06-17T23:14:50.662Z"
4189,15,1175,"2022-03-20T19:49:25.373Z"
4190,13,1077,"2023-03-04T05:02:24.281Z"
4191,9,1099,"2023-04-26T02:37:14.755Z"
4192,17,425,"2022-12-22T16:11:53.195Z"
4193,3,611,"2023-01-09T17:02:18.190Z"
4194,8,219,"2023-05-22T19:01:52.384Z"
4195,11,564,"2022-12-08T04:42:44.115Z"
4196,12,568,"2022-04-28T11:18:11.718Z"
4197,20,766,"2023-06-23T17:20:08.170Z"
4198,17,162,"2022-08-15T21:35:13.812Z"
4199,19,414,"2023-06-21T12:40:18.493Z"
4200,17,1699,"2023-04-13T22:35:21.869Z"
4201,2,375,"2022-04-04T07:28:45.078Z"
4202,1,442,"2022-01-13T22:59:11.575Z"
4203,11,1629,"2022-07-31T18:01:14.243Z"
4204,10,1582,"2022-02-20T01:38:08.280Z"
4205,7,1391,"2022-04-16T20:42:36.832Z"
4206,19,29,"2022-08-28T02:32:03.053Z"
4207,19,1064,"2022-09-12T19:57:21.101Z"
4208,7,1844,"2023-06-20T15:48:15.979Z"
4209,19,824,"2022-05-16T09:19:41.625Z"
4210,4,1339,"2023-02-19T05:46:11.356Z"
4211,4,884,"2022-06-16T08:20:46.289Z"
4212,16,1935,"2023-01-10T18:45:32.289Z"
4213,4,1801,"2023-07-18T09:16:10.848Z"
4214,4,1071,"2023-07-19T21:58:00.830Z"
4215,20,173,"2022-01-30T21:19:25.539Z"
4216,3,919,"2022-04-04T18:01:37.602Z"
4217,1,283,"2023-01-04T08:44:11.794Z"
4218,15,1932,"2022-08-18T17:15:44.494Z"
4219,9,613,"2022-09-23T02:21:35.637Z"
4220,8,1492,"2022-10-19T14:58:30.117Z"
4221,10,1205,"2022-03-29T15:31:40.905Z"
4222,1,1702,"2023-02-26T06:37:08.043Z"
4223,9,1333,"2022-09-24T08:59:21.766Z"
4224,3,741,"2023-05-14T05:31:34.173Z"
4225,6,973,"2022-09-06T10:13:33.712Z"
4226,12,537,"2023-05-12T15:58:09.014Z"
4227,13,1532,"2023-02-08T02:41:54.595Z"
4228,19,1597,"2022-01-17T07:16:11.750Z"
4229,18,794,"2022-08-15T13:14:14.913Z"
4230,12,570,"2023-07-15T08:10:57.708Z"
4231,2,1754,"2022-07-16T20:07:38.822Z"
4232,9,1773,"2022-01-19T10:00:40.311Z"
4233,17,102,"2023-07-14T06:24:13.349Z"
4234,12,1458,"2022-12-06T15:32:36.440Z"
4235,7,1321,"2022-12-09T09:13:35.017Z"
4236,10,834,"2022-10-20T14:43:41.169Z"
4237,14,1113,"2022-10-26T22:20:40.410Z"
4238,17,1043,"2022-11-08T14:22:29.620Z"
4239,4,224,"2023-01-22T22:41:40.657Z"
4240,4,665,"2022-01-04T04:28:56.652Z"
4241,12,432,"2022-09-24T12:15:28.339Z"
4242,7,1287,"2023-04-05T19:50:01.499Z"
4243,7,1817,"2022-02-09T13:28:26.415Z"
4244,17,301,"2022-03-31T04:16:47.350Z"
4245,10,508,"2023-07-09T04:52:12.410Z"
4246,13,1588,"2023-05-04T12:00:12.075Z"
4247,7,1747,"2022-10-05T01:28:30.810Z"
4248,11,1538,"2022-10-23T15:17:41.487Z"
4249,1,1289,"2022-12-26T13:52:35.025Z"
4250,12,1365,"2023-07-14T13:10:59.800Z"
4251,18,829,"2023-06-06T12:25:04.236Z"
4252,11,1395,"2023-06-06T02:51:38.253Z"
4253,9,1028,"2023-07-03T12:13:18.376Z"
4254,19,862,"2022-01-14T21:11:37.616Z"
4255,17,760,"2023-04-08T22:56:13.737Z"
4256,10,1655,"2022-01-16T15:16:49.158Z"
4257,2,808,"2022-05-29T23:07:18.774Z"
4258,15,53,"2023-03-04T12:41:30.405Z"
4259,19,726,"2023-05-17T10:55:51.345Z"
4260,12,629,"2022-10-05T03:10:49.382Z"
4261,15,1717,"2022-09-28T23:08:11.898Z"
4262,15,889,"2022-06-11T11:32:36.355Z"
4263,1,1506,"2023-07-14T16:19:44.289Z"
4264,8,785,"2023-06-28T09:06:50.474Z"
4265,3,1521,"2023-06-25T02:45:36.003Z"
4266,1,996,"2023-04-22T02:30:22.027Z"
4267,2,1781,"2022-08-14T13:24:22.392Z"
4268,6,1547,"2022-10-13T17:34:38.471Z"
4269,14,628,"2023-03-06T18:18:30.713Z"
4270,6,1710,"2023-02-03T23:14:22.856Z"
4271,6,1395,"2023-05-16T17:54:32.905Z"
4272,9,1692,"2022-06-02T11:21:05.564Z"
4273,16,490,"2022-11-21T21:43:00.912Z"
4274,6,710,"2022-07-09T09:40:58.075Z"
4275,19,768,"2022-01-24T23:17:51.259Z"
4276,9,201,"2022-04-08T08:01:42.771Z"
4277,13,1415,"2023-03-09T20:30:11.623Z"
4278,17,1892,"2022-08-02T19:24:22.244Z"
4279,3,986,"2023-05-26T11:35:15.398Z"
4280,18,924,"2022-01-15T23:35:29.124Z"
4281,11,877,"2022-10-20T05:39:20.458Z"
4282,1,863,"2023-02-23T18:26:32.330Z"
4283,18,1269,"2022-04-08T20:57:09.768Z"
4284,20,104,"2022-10-26T07:44:50.549Z"
4285,2,118,"2022-06-13T05:39:03.790Z"
4286,14,1218,"2023-01-08T02:14:16.667Z"
4287,6,923,"2022-12-04T18:45:09.793Z"
4288,5,1274,"2022-05-03T21:44:42.266Z"
4289,12,1880,"2023-07-26T12:30:29.688Z"
4290,20,649,"2023-01-21T19:56:06.119Z"
4291,17,1665,"2023-04-09T23:25:27.289Z"
4292,10,245,"2022-11-06T23:21:46.006Z"
4293,16,1757,"2023-06-25T22:17:10.151Z"
4294,15,316,"2022-12-15T11:11:42.442Z"
4295,19,392,"2022-03-13T11:46:29.089Z"
4296,14,1722,"2022-08-02T09:12:50.956Z"
4297,12,1499,"2023-02-21T21:24:11.020Z"
4298,5,1442,"2022-01-16T12:12:33.819Z"
4299,6,226,"2022-05-19T08:15:46.411Z"
4300,17,1573,"2022-04-08T00:33:34.725Z"
4301,5,959,"2022-08-18T08:13:54.956Z"
4302,17,250,"2022-10-29T23:53:52.165Z"
4303,18,1851,"2022-05-12T19:27:39.119Z"
4304,8,652,"2022-06-04T19:57:55.619Z"
4305,16,1471,"2023-01-27T06:17:33.076Z"
4306,4,994,"2023-01-07T22:37:44.981Z"
4307,4,291,"2022-05-27T17:33:55.463Z"
4308,15,1268,"2023-02-10T21:24:23.091Z"
4309,5,791,"2023-02-19T13:25:37.104Z"
4310,9,633,"2022-01-30T11:18:48.696Z"
4311,13,1904,"2022-08-05T22:16:45.192Z"
4312,10,1098,"2023-04-01T20:10:20.194Z"
4313,10,1530,"2022-10-15T19:41:53.157Z"
4314,17,1769,"2022-10-05T22:24:13.145Z"
4315,1,742,"2022-07-01T06:39:50.444Z"
4316,5,1395,"2022-05-14T10:06:27.982Z"
4317,2,1010,"2022-05-19T03:40:41.820Z"
4318,15,1428,"2023-07-16T06:00:22.853Z"
4319,17,52,"2022-06-12T04:56:57.343Z"
4320,12,1811,"2022-07-12T10:40:01.557Z"
4321,14,1844,"2022-05-27T19:52:27.838Z"
4322,11,178,"2022-10-19T14:53:21.982Z"
4323,6,346,"2022-02-27T14:23:58.427Z"
4324,15,1378,"2023-05-03T17:06:03.705Z"
4325,15,77,"2022-07-29T12:55:55.118Z"
4326,6,1643,"2022-01-27T01:01:25.762Z"
4327,20,1195,"2022-04-12T11:17:10.116Z"
4328,6,512,"2023-03-26T02:47:37.149Z"
4329,8,1707,"2023-01-06T15:57:08.277Z"
4330,12,496,"2023-07-05T12:12:10.434Z"
4331,6,24,"2022-07-09T10:57:37.705Z"
4332,7,996,"2023-05-11T00:10:08.674Z"
4333,16,303,"2022-11-12T23:58:07.757Z"
4334,5,1082,"2023-02-28T13:47:02.541Z"
4335,8,1786,"2023-05-07T14:01:00.822Z"
4336,20,1607,"2022-09-30T19:33:32.154Z"
4337,13,1474,"2022-01-10T03:03:32.164Z"
4338,2,1889,"2023-07-05T03:01:04.236Z"
4339,15,1792,"2023-02-18T03:07:57.273Z"
4340,16,1808,"2023-05-19T14:04:07.133Z"
4341,13,970,"2023-01-20T12:07:09.711Z"
4342,11,829,"2022-01-23T12:07:36.363Z"
4343,14,1672,"2022-01-24T21:38:39.738Z"
4344,14,1778,"2023-02-07T07:28:27.214Z"
4345,17,1529,"2022-11-05T00:35:45.511Z"
4346,17,1477,"2022-06-18T09:46:44.216Z"
4347,1,181,"2022-03-21T16:50:10.110Z"
4348,9,494,"2022-08-26T07:24:02.345Z"
4349,5,1044,"2022-05-29T13:46:06.012Z"
4350,6,1421,"2022-12-09T01:31:58.200Z"
4351,1,940,"2022-02-28T00:23:53.806Z"
4352,10,936,"2023-03-27T17:08:35.241Z"
4353,3,683,"2023-02-19T20:05:10.918Z"
4354,16,795,"2022-07-04T03:55:42.729Z"
4355,2,838,"2023-03-19T20:36:32.318Z"
4356,12,1146,"2023-06-08T06:09:18.514Z"
4357,19,430,"2022-12-19T07:35:43.628Z"
4358,13,1598,"2022-08-27T14:50:08.289Z"
4359,9,10,"2022-09-16T23:40:20.837Z"
4360,7,1627,"2022-02-19T14:34:23.765Z"
4361,12,965,"2023-03-09T13:09:51.267Z"
4362,5,774,"2022-04-25T10:15:33.666Z"
4363,20,885,"2022-11-20T23:11:32.104Z"
4364,6,1184,"2023-06-08T15:27:21.224Z"
4365,7,982,"2022-06-11T10:03:09.804Z"
4366,4,535,"2022-05-05T22:37:41.519Z"
4367,15,174,"2022-10-30T22:57:34.225Z"
4368,8,657,"2022-03-28T09:40:09.793Z"
4369,2,167,"2023-01-13T12:34:50.309Z"
4370,13,272,"2022-03-25T02:05:34.688Z"
4371,6,1265,"2022-12-06T11:18:51.851Z"
4372,11,1050,"2023-01-02T21:07:00.103Z"
4373,19,1269,"2022-02-04T04:41:37.075Z"
4374,15,1729,"2022-11-03T13:30:04.607Z"
4375,6,1565,"2022-11-05T17:42:00.926Z"
4376,15,48,"2022-05-25T01:00:53.291Z"
4377,11,1127,"2022-07-08T10:16:14.686Z"
4378,6,664,"2022-07-06T05:12:50.499Z"
4379,7,659,"2022-03-27T12:33:02.686Z"
4380,8,957,"2022-07-20T10:21:57.690Z"
4381,11,1072,"2022-08-01T05:27:07.904Z"
4382,8,1831,"2022-03-04T02:43:12.814Z"
4383,2,826,"2023-05-23T23:14:32.092Z"
4384,6,1840,"2023-06-14T00:10:09.041Z"
4385,1,671,"2022-09-23T09:58:33.979Z"
4386,19,1612,"2023-04-11T01:50:34.315Z"
4387,4,848,"2022-12-09T01:35:23.410Z"
4388,10,1435,"2022-04-01T22:19:19.849Z"
4389,5,224,"2022-05-27T17:34:13.818Z"
4390,9,1755,"2023-01-18T20:04:56.730Z"
4391,18,1211,"2023-04-17T19:22:39.740Z"
4392,16,35,"2022-09-01T06:40:15.698Z"
4393,19,963,"2023-06-29T00:11:51.809Z"
4394,15,1703,"2023-03-27T16:32:21.307Z"
4395,11,1950,"2022-04-19T07:49:59.950Z"
4396,10,1511,"2022-11-13T01:04:30.443Z"
4397,12,644,"2022-08-14T12:05:44.350Z"
4398,17,1634,"2022-12-16T13:15:12.653Z"
4399,13,230,"2022-02-20T20:18:53.226Z"
4400,17,1555,"2023-01-16T07:28:00.529Z"
4401,14,968,"2023-07-04T06:22:32.643Z"
4402,4,1081,"2023-05-02T12:32:09.682Z"
4403,19,487,"2023-07-23T12:30:03.424Z"
4404,3,235,"2023-06-25T10:11:40.586Z"
4405,1,1488,"2023-06-29T09:59:33.852Z"
4406,17,1762,"2022-01-17T21:58:36.251Z"
4407,6,853,"2022-11-01T20:32:17.149Z"
4408,3,323,"2022-05-22T17:20:21.521Z"
4409,1,1811,"2022-11-06T03:53:43.748Z"
4410,9,1066,"2022-10-11T23:07:58.367Z"
4411,3,974,"2022-06-22T09:12:26.476Z"
4412,10,1986,"2023-03-08T01:35:33.506Z"
4413,19,1890,"2022-12-24T12:52:30.106Z"
4414,10,1657,"2023-03-03T02:20:30.034Z"
4415,14,1790,"2022-03-29T08:49:06.585Z"
4416,19,707,"2022-11-16T16:05:23.879Z"
4417,6,1604,"2022-11-30T20:22:50.084Z"
4418,17,604,"2022-10-17T10:15:51.284Z"
4419,13,32,"2022-03-04T11:47:04.560Z"
4420,15,1469,"2022-10-09T07:30:57.152Z"
4421,14,1400,"2023-07-14T04:20:40.885Z"
4422,12,1709,"2022-12-26T04:31:02.312Z"
4423,3,1851,"2022-03-20T04:39:55.988Z"
4424,13,1805,"2023-05-20T23:48:40.782Z"
4425,7,1142,"2022-10-28T03:48:38.144Z"
4426,8,570,"2022-09-17T03:37:36.501Z"
4427,10,1257,"2023-02-21T19:55:34.001Z"
4428,6,834,"2022-03-28T09:47:03.263Z"
4429,19,1372,"2022-07-07T01:02:03.296Z"
4430,14,885,"2022-12-22T13:21:39.440Z"
4431,8,794,"2022-05-07T02:55:35.740Z"
4432,12,1842,"2022-10-30T10:33:33.909Z"
4433,20,203,"2022-11-10T06:58:50.816Z"
4434,7,1041,"2022-05-16T19:56:41.690Z"
4435,14,983,"2022-12-19T00:03:50.076Z"
4436,11,1507,"2022-05-01T22:12:35.143Z"
4437,1,131,"2023-01-11T15:36:01.523Z"
4438,11,1678,"2022-01-14T10:09:15.936Z"
4439,19,83,"2022-06-21T06:38:46.804Z"
4440,12,939,"2023-02-08T04:30:16.404Z"
4441,8,149,"2023-05-07T23:10:26.838Z"
4442,9,1953,"2023-04-14T16:22:47.842Z"
4443,10,810,"2022-04-06T10:55:56.659Z"
4444,5,492,"2022-10-16T13:06:37.314Z"
4445,13,1665,"2022-09-15T22:09:04.499Z"
4446,15,184,"2023-04-18T04:44:30.376Z"
4447,8,192,"2022-09-04T10:08:41.851Z"
4448,17,1835,"2023-05-26T10:59:14.632Z"
4449,8,1805,"2023-03-22T16:16:46.908Z"
4450,10,966,"2022-10-09T08:55:12.503Z"
4451,16,1167,"2023-06-16T00:46:10.029Z"
4452,12,465,"2022-02-16T23:53:35.384Z"
4453,16,1535,"2022-07-12T12:38:12.959Z"
4454,13,610,"2022-09-28T00:23:05.044Z"
4455,19,532,"2023-03-30T07:43:46.610Z"
4456,10,889,"2023-07-05T14:42:09.548Z"
4457,17,625,"2023-04-30T13:51:09.497Z"
4458,12,1903,"2022-03-22T08:40:42.930Z"
4459,18,188,"2022-11-05T07:53:36.089Z"
4460,8,1508,"2022-08-12T02:49:03.541Z"
4461,16,912,"2022-07-16T08:15:40.658Z"
4462,9,694,"2022-05-25T09:23:29.798Z"
4463,7,310,"2022-03-14T06:01:59.826Z"
4464,17,486,"2022-07-17T18:55:52.062Z"
4465,7,948,"2022-07-15T20:14:02.996Z"
4466,19,285,"2023-04-16T07:34:31.525Z"
4467,14,1846,"2022-02-15T13:08:25.739Z"
4468,9,469,"2023-06-05T12:43:18.389Z"
4469,17,112,"2022-01-08T14:04:03.180Z"
4470,1,1632,"2022-03-14T14:22:18.332Z"
4471,2,678,"2023-01-26T10:28:50.348Z"
4472,19,1868,"2022-10-18T08:05:15.158Z"
4473,15,1768,"2022-04-03T16:33:19.486Z"
4474,1,659,"2022-10-16T08:38:41.630Z"
4475,5,16,"2023-03-21T22:37:28.294Z"
4476,12,1000,"2023-04-24T02:54:45.167Z"
4477,6,401,"2022-04-18T07:51:10.869Z"
4478,4,915,"2022-11-05T20:40:23.962Z"
4479,10,416,"2022-04-19T03:39:32.833Z"
4480,14,739,"2023-04-17T07:32:15.502Z"
4481,1,752,"2022-01-26T19:18:44.370Z"
4482,12,1704,"2023-06-20T14:21:44.519Z"
4483,12,664,"2022-01-06T15:13:52.242Z"
4484,13,1290,"2022-11-30T13:43:05.136Z"
4485,14,72,"2022-09-29T01:45:40.307Z"
4486,15,304,"2022-02-02T07:03:28.762Z"
4487,4,110,"2022-04-04T02:27:02.158Z"
4488,10,1887,"2022-06-04T12:03:52.266Z"
4489,15,1178,"2023-01-31T13:02:40.757Z"
4490,15,895,"2022-06-26T19:36:23.918Z"
4491,14,1059,"2023-01-25T12:34:09.937Z"
4492,15,1509,"2022-05-03T02:12:25.129Z"
4493,17,190,"2023-06-08T12:35:49.290Z"
4494,19,1708,"2023-06-01T11:29:49.097Z"
4495,10,459,"2023-05-16T19:28:03.094Z"
4496,16,1559,"2023-07-22T21:26:59.146Z"
4497,20,1240,"2022-07-25T16:30:41.623Z"
4498,6,245,"2022-11-21T12:09:18.858Z"
4499,9,796,"2022-01-11T15:12:54.652Z"
4500,7,1361,"2023-05-08T11:15:40.640Z"
4501,15,762,"2022-05-15T08:33:00.839Z"
4502,20,1812,"2023-01-29T15:37:57.446Z"
4503,20,1203,"2023-07-05T17:47:54.507Z"
4504,5,346,"2023-02-21T05:25:22.711Z"
4505,8,1110,"2022-12-08T15:26:46.938Z"
4506,5,797,"2023-01-21T19:37:17.257Z"
4507,12,102,"2023-03-14T08:33:20.931Z"
4508,6,1914,"2022-04-17T22:46:21.698Z"
4509,8,725,"2023-01-18T16:50:48.309Z"
4510,7,827,"2022-02-27T03:53:29.730Z"
4511,10,110,"2022-06-20T09:23:35.892Z"
4512,15,1127,"2022-01-06T07:55:51.785Z"
4513,16,1260,"2022-08-22T04:39:18.527Z"
4514,6,1233,"2023-01-01T17:41:08.793Z"
4515,20,1720,"2022-05-11T21:47:48.695Z"
4516,2,1024,"2023-01-07T17:23:05.728Z"
4517,15,48,"2022-07-14T21:39:03.037Z"
4518,6,1552,"2022-05-09T15:14:50.895Z"
4519,11,1784,"2022-01-09T17:51:14.375Z"
4520,6,903,"2022-10-31T07:39:08.385Z"
4521,13,593,"2022-10-19T08:24:16.744Z"
4522,13,220,"2022-12-30T16:08:39.606Z"
4523,9,114,"2023-02-28T08:37:01.780Z"
4524,9,458,"2022-06-19T17:58:22.835Z"
4525,11,1584,"2022-08-04T06:43:04.873Z"
4526,9,1742,"2022-07-02T18:09:07.677Z"
4527,4,184,"2023-02-12T22:08:24.103Z"
4528,12,236,"2023-01-11T22:44:02.099Z"
4529,7,165,"2023-03-17T09:25:27.850Z"
4530,3,1442,"2022-01-05T12:59:57.273Z"
4531,16,93,"2022-10-04T21:34:27.184Z"
4532,11,1505,"2022-04-11T06:19:07.721Z"
4533,14,545,"2022-09-02T14:23:15.485Z"
4534,2,1505,"2022-05-23T00:37:04.351Z"
4535,1,1122,"2022-02-21T12:07:22.820Z"
4536,13,1066,"2023-05-17T13:23:40.510Z"
4537,7,1360,"2023-05-28T11:56:36.622Z"
4538,3,1298,"2023-04-10T07:34:28.896Z"
4539,9,861,"2023-07-07T14:03:17.173Z"
4540,10,56,"2022-10-13T04:29:15.471Z"
4541,17,1499,"2023-01-10T17:20:41.284Z"
4542,12,1831,"2023-07-13T12:43:41.080Z"
4543,2,1711,"2022-08-06T05:10:25.226Z"
4544,12,1697,"2022-10-23T03:02:04.097Z"
4545,2,163,"2022-06-04T21:11:12.688Z"
4546,11,621,"2023-01-08T22:21:57.250Z"
4547,16,225,"2022-05-25T03:05:03.024Z"
4548,2,599,"2022-05-29T07:07:22.970Z"
4549,4,1241,"2022-12-02T19:12:05.190Z"
4550,16,1849,"2022-09-18T16:46:47.882Z"
4551,8,1937,"2023-02-27T11:47:11.035Z"
4552,12,344,"2022-06-11T20:00:07.021Z"
4553,19,1147,"2022-06-17T00:17:13.377Z"
4554,19,1986,"2023-06-13T12:02:13.316Z"
4555,4,959,"2022-12-19T09:31:00.796Z"
